model,channel,anchor_family,rank_change_raw,rank_change_centered
bge_m3_1024d,cn_def,ROOT-66FE,1673.25,1531.875
bge_m3_1024d,cn_def,ROOT-6700,1075.0,1786.0
bge_m3_1024d,cn_def,ROOT-6703,978.125,1414.0
bge_m3_1024d,cn_def,ROOT-670B,1783.8,2453.6
bge_m3_1024d,cn_def,ROOT-6715,76.0,303.5
bge_m3_1024d,cn_def,ROOT-671D,2076.3333333333335,1664.6666666666667
bge_m3_1024d,cn_def,ROOT-6728,1520.0,1369.0
bge_m3_1024d,cn_def,ROOT-672A,1921.5,1558.25
bge_m3_1024d,cn_def,ROOT-672B,2634.75,2784.25
bge_m3_1024d,cn_def,ROOT-672C,-402.0,102.0
bge_m3_1024d,cn_def,ROOT-672E,1088.6666666666667,2063.0
bge_m3_1024d,cn_def,ROOT-6731,1295.0,1556.6
bge_m3_1024d,cn_def,ROOT-6735,730.0,1304.0
bge_m3_1024d,cn_def,ROOT-6740,-4.0,-14.0
bge_m3_1024d,cn_def,ROOT-675F,319.5,418.0
bge_m3_1024d,cn_def,ROOT-6771,1400.5555555555557,1293.3333333333333
bge_m3_1024d,cn_def,ROOT-6797,1566.142857142857,1989.0
bge_m3_1024d,cn_def,ROOT-679C,403.625,336.0
bge_m3_1024d,cn_def,ROOT-67D0,1305.0,1105.0
bge_m3_1024d,cn_def,ROOT-67EC,1472.55,1917.7
bge_m3_1024d,cn_def,ROOT-6817,318.0,462.0
bge_m3_1024d,cn_def,ROOT-6840,170.0,500.5
bge_m3_1024d,cn_def,ROOT-6851,2195.0,2815.0
bge_m3_1024d,cn_def,ROOT-69AE,729.5,909.5
bge_m3_1024d,cn_def,ROOT-6A02,1298.2,2017.2
bge_m3_1024d,cn_def,ROOT-6A0A,874.0,1674.5
bge_m3_1024d,cn_def,ROOT-6B20,3405.0,2645.0
bge_m3_1024d,cn_def,ROOT-6B2E,1373.4,1363.2
bge_m3_1024d,cn_def,ROOT-6B62,1276.3333333333333,1721.6666666666667
bge_m3_1024d,cn_def,ROOT-6B63,1618.4,2206.4
bge_m3_1024d,cn_def,ROOT-6B65,-251.0,-911.0
bge_m3_1024d,cn_def,ROOT-6B66,2753.0,2985.5
bge_m3_1024d,cn_def,ROOT-6BB5,2526.0,2078.5
bge_m3_1024d,cn_def,ROOT-6BB7,304.0,306.0
bge_m3_1024d,cn_def,ROOT-6BBF,3275.0,3263.0
bge_m3_1024d,cn_def,ROOT-6BC0,8.0,7.0
bge_m3_1024d,cn_def,ROOT-6BCC,1145.0,1546.5
bge_m3_1024d,cn_def,ROOT-6BCD,227.33333333333334,129.33333333333334
bge_m3_1024d,cn_def,ROOT-6BCE,-904.0,-1716.0
bge_m3_1024d,cn_def,ROOT-6BD4,1058.6666666666667,1854.2222222222222
bge_m3_1024d,cn_def,ROOT-6BDB,2213.5,1626.0
bge_m3_1024d,cn_def,ROOT-6BF3,2180.0,1785.0
bge_m3_1024d,cn_def,ROOT-6C0F,2984.3333333333335,1946.3333333333333
bge_m3_1024d,cn_def,ROOT-6C10,1493.1,1075.6
bge_m3_1024d,cn_def,ROOT-6C11,708.0,902.6666666666666
bge_m3_1024d,cn_def,ROOT-6C14,3073.0,3978.0
bge_m3_1024d,cn_def,ROOT-6C38,974.0,1337.5
bge_m3_1024d,cn_def,ROOT-6C42,1109.2,1804.0
bge_m3_1024d,cn_def,ROOT-6C93,477.0,870.0
bge_m3_1024d,cn_def,ROOT-6C99,2119.25,1264.25
bge_m3_1024d,cn_def,ROOT-6C9B,466.0,465.0
bge_m3_1024d,cn_def,ROOT-6CC9,2427.0,2313.5
bge_m3_1024d,cn_def,ROOT-6CD5,1963.0,3419.0
bge_m3_1024d,cn_def,ROOT-6D3B,549.0,1527.0
bge_m3_1024d,cn_def,ROOT-6ED5,2063.0,2096.5
bge_m3_1024d,cn_def,ROOT-6FD5,44.0,51.0
bge_m3_1024d,cn_def,ROOT-706B,505.0,992.0
bge_m3_1024d,cn_def,ROOT-708E,1376.5,2155.8333333333335
bge_m3_1024d,cn_def,ROOT-7097,672.0909090909091,843.3636363636364
bge_m3_1024d,cn_def,ROOT-70CF,1123.0,2165.0
bge_m3_1024d,cn_def,ROOT-7109,1998.0,1737.5
bge_m3_1024d,cn_def,ROOT-7121,2098.5,2457.5
bge_m3_1024d,cn_def,ROOT-7126,1123.5,735.5
bge_m3_1024d,cn_def,ROOT-7136,1306.0,1698.5
bge_m3_1024d,cn_def,ROOT-718F,1524.5,1092.5
bge_m3_1024d,cn_def,ROOT-71D5,1232.0,1934.0
bge_m3_1024d,cn_def,ROOT-71DF,32.0,52.0
bge_m3_1024d,cn_def,ROOT-722A,75.0,117.0
bge_m3_1024d,cn_def,ROOT-722D,889.5,867.3333333333334
bge_m3_1024d,cn_def,ROOT-7230,1410.7142857142858,1517.0
bge_m3_1024d,cn_def,ROOT-7235,1534.0,753.0
bge_m3_1024d,cn_def,ROOT-7236,1000.6428571428571,966.2857142857143
bge_m3_1024d,cn_def,ROOT-723B,2404.6666666666665,1505.0
bge_m3_1024d,cn_def,ROOT-723E,199.66666666666666,990.6666666666666
bge_m3_1024d,cn_def,ROOT-723F,953.5,1283.6666666666667
bge_m3_1024d,cn_def,ROOT-7259,1117.142857142857,705.0
bge_m3_1024d,cn_def,ROOT-72AC,1628.0,1362.0
bge_m3_1024d,cn_def,ROOT-72C2,13.0,23.0
bge_m3_1024d,cn_def,ROOT-72C4,2128.0,2359.0
bge_m3_1024d,cn_def,ROOT-7312,596.0,466.0
bge_m3_1024d,cn_def,ROOT-7384,1168.3333333333333,950.0
bge_m3_1024d,cn_def,ROOT-7387,5287.0,5410.0
bge_m3_1024d,cn_def,ROOT-7389,70.0,-27.0
bge_m3_1024d,cn_def,ROOT-738B,244.5,482.0
bge_m3_1024d,cn_def,ROOT-74DC,1978.6,1417.4
bge_m3_1024d,cn_def,ROOT-7518,2355.285714285714,1601.7142857142858
bge_m3_1024d,cn_def,ROOT-751A,341.625,267.25
bge_m3_1024d,cn_def,ROOT-751F,1980.6666666666667,1304.6666666666667
bge_m3_1024d,cn_def,ROOT-7522,1279.0,1708.0
bge_m3_1024d,cn_def,ROOT-7528,1293.6875,1784.4375
bge_m3_1024d,cn_def,ROOT-752B,1122.0,1458.0
bge_m3_1024d,cn_def,ROOT-7530,1466.5,1177.0
bge_m3_1024d,cn_def,ROOT-7531,1826.3333333333333,2372.0833333333335
bge_m3_1024d,cn_def,ROOT-7532,1785.0,1962.2222222222222
bge_m3_1024d,cn_def,ROOT-7533,655.25,762.75
bge_m3_1024d,cn_def,ROOT-754F,796.0,1193.0
bge_m3_1024d,cn_def,ROOT-7550,3623.0,3703.0
bge_m3_1024d,cn_def,ROOT-755C,-342.0,-1063.0
bge_m3_1024d,cn_def,ROOT-7562,1618.0,2463.5
bge_m3_1024d,cn_def,ROOT-756B,2060.0,3686.0
bge_m3_1024d,cn_def,ROOT-7570,1285.0,2173.0
bge_m3_1024d,cn_def,ROOT-758B,802.0,392.25
bge_m3_1024d,cn_def,ROOT-7591,434.75,758.75
bge_m3_1024d,cn_def,ROOT-75BE,119.0,58.0
bge_m3_1024d,cn_def,ROOT-7678,-470.5,-116.0
bge_m3_1024d,cn_def,ROOT-7679,167.0,325.5
bge_m3_1024d,cn_def,ROOT-767D,1460.8666666666666,1317.4666666666667
bge_m3_1024d,cn_def,ROOT-7683,20.0,-552.0
bge_m3_1024d,cn_def,ROOT-7686,930.6666666666666,1607.1666666666667
bge_m3_1024d,cn_def,ROOT-7687,1773.3333333333333,2995.8333333333335
bge_m3_1024d,cn_def,ROOT-76AE,1397.2307692307693,1059.3846153846155
bge_m3_1024d,cn_def,ROOT-76BF,1805.3333333333333,1396.3333333333333
bge_m3_1024d,cn_def,ROOT-76CA,960.25,1869.5
bge_m3_1024d,cn_def,ROOT-76CD,1718.0,2803.0
bge_m3_1024d,cn_def,ROOT-76E1,1396.3333333333333,1403.0
bge_m3_1024d,cn_def,ROOT-76E3,1680.8181818181818,1980.3636363636363
bge_m3_1024d,cn_def,ROOT-76F4,1022.3333333333334,1126.3333333333333
bge_m3_1024d,cn_def,ROOT-76F8,1562.5,2432.6666666666665
bge_m3_1024d,cn_def,ROOT-76FE,1352.5,1612.0
bge_m3_1024d,cn_def,ROOT-7707,-49.5,-70.0
bge_m3_1024d,cn_def,ROOT-7709,76.0,135.0
bge_m3_1024d,cn_def,ROOT-771F,-393.0,-882.0
bge_m3_1024d,cn_def,ROOT-776A,918.0,1238.5
bge_m3_1024d,cn_def,ROOT-777F,1358.5,1915.0
bge_m3_1024d,cn_def,ROOT-77DB,823.8,856.8
bge_m3_1024d,cn_def,ROOT-77E2,1543.3333333333333,1969.1666666666667
bge_m3_1024d,cn_def,ROOT-77F3,1232.0,1512.25
bge_m3_1024d,cn_def,ROOT-793A,-155.5,-215.5
bge_m3_1024d,cn_def,ROOT-796D,943.25,924.0
bge_m3_1024d,cn_def,ROOT-79B9,4473.0,2073.0
bge_m3_1024d,cn_def,ROOT-79BA,580.5555555555555,1275.2222222222222
bge_m3_1024d,cn_def,ROOT-79BB,3520.0,4767.0
bge_m3_1024d,cn_def,ROOT-79BE,710.4545454545455,913.1818181818181
bge_m3_1024d,cn_def,ROOT-79C0,2058.0,1739.6666666666667
bge_m3_1024d,cn_def,ROOT-79CB,2428.2,2849.4
bge_m3_1024d,cn_def,ROOT-79E6,1381.0,1254.5
bge_m3_1024d,cn_def,ROOT-7ACB,1136.6666666666667,1443.0
bge_m3_1024d,cn_def,ROOT-7ADF,1233.0,2140.5
bge_m3_1024d,cn_def,ROOT-7AE0,1510.857142857143,1329.0
bge_m3_1024d,cn_def,ROOT-7AE5,746.7142857142857,893.0
bge_m3_1024d,cn_def,ROOT-7AF9,26.0,104.0
bge_m3_1024d,cn_def,ROOT-7B6E,1526.0,1521.0
bge_m3_1024d,cn_def,ROOT-7B97,-198.0,-295.0
bge_m3_1024d,cn_def,ROOT-7C73,1765.75,840.25
bge_m3_1024d,cn_def,ROOT-7CFB,173.0,963.5
bge_m3_1024d,cn_def,ROOT-7D2F,2275.0,3074.3333333333335
bge_m3_1024d,cn_def,ROOT-7DBF,2301.0,834.0
bge_m3_1024d,cn_def,ROOT-7E23,241.0,217.0
bge_m3_1024d,cn_def,ROOT-7F54,1229.0,1731.3333333333333
bge_m3_1024d,cn_def,ROOT-7F72,3528.5,2805.0
bge_m3_1024d,cn_def,ROOT-7F77,403.0,1449.0
bge_m3_1024d,cn_def,ROOT-7F85,432.3333333333333,621.6666666666666
bge_m3_1024d,cn_def,ROOT-7F8A,808.8888888888889,865.8888888888889
bge_m3_1024d,cn_def,ROOT-7F94,110.0,157.0
bge_m3_1024d,cn_def,ROOT-7FA9,1316.1666666666667,1347.3333333333333
bge_m3_1024d,cn_def,ROOT-7FBD,-1451.0,-1767.0
bge_m3_1024d,cn_def,ROOT-7FD2,1033.3333333333333,1582.3333333333333
bge_m3_1024d,cn_def,ROOT-7FDF,1454.5,1894.6666666666667
bge_m3_1024d,cn_def,ROOT-8012,546.0,514.0
bge_m3_1024d,cn_def,ROOT-8033,1442.8,1174.6
bge_m3_1024d,cn_def,ROOT-8036,1634.0,2061.5
bge_m3_1024d,cn_def,ROOT-8076,381.0,696.4
bge_m3_1024d,cn_def,ROOT-807D,1982.0,1313.0
bge_m3_1024d,cn_def,ROOT-807F,1138.142857142857,1545.857142857143
bge_m3_1024d,cn_def,ROOT-80C3,2990.5,1523.0
bge_m3_1024d,cn_def,ROOT-810A,2060.5,863.0
bge_m3_1024d,cn_def,ROOT-81E4,1604.5,1505.0
bge_m3_1024d,cn_def,ROOT-81EA,145.0,545.0
bge_m3_1024d,cn_def,ROOT-81ED,1621.0,1188.0
bge_m3_1024d,cn_def,ROOT-81F3,1261.142857142857,1580.142857142857
bge_m3_1024d,cn_def,ROOT-81FE,1235.25,2388.25
bge_m3_1024d,cn_def,ROOT-8200,1052.5,1369.25
bge_m3_1024d,cn_def,ROOT-8201,197.0,200.0
bge_m3_1024d,cn_def,ROOT-8202,110.0,52.0
bge_m3_1024d,cn_def,ROOT-8204,1229.0,1770.0
bge_m3_1024d,cn_def,ROOT-821C,2702.0,3714.0
bge_m3_1024d,cn_def,ROOT-822C,2672.3333333333335,3134.6666666666665
bge_m3_1024d,cn_def,ROOT-826E,-93.0,-214.0
bge_m3_1024d,cn_def,ROOT-826F,1715.625,2460.0
bge_m3_1024d,cn_def,ROOT-82BB,1308.5,2224.25
bge_m3_1024d,cn_def,ROOT-82D7,1941.0,2130.6666666666665
bge_m3_1024d,cn_def,ROOT-82E5,182.25,373.0
bge_m3_1024d,cn_def,ROOT-830D,416.75,793.5
bge_m3_1024d,cn_def,ROOT-8332,781.5,1128.5
bge_m3_1024d,cn_def,ROOT-83AB,1241.5333333333333,1425.4
bge_m3_1024d,cn_def,ROOT-83EF,735.0,193.0
bge_m3_1024d,cn_def,ROOT-8408,3590.0,1182.0
bge_m3_1024d,cn_def,ROOT-842C,1711.5,2185.5
bge_m3_1024d,cn_def,ROOT-8457,1143.0,1807.0
bge_m3_1024d,cn_def,ROOT-8499,1809.25,1926.25
bge_m3_1024d,cn_def,ROOT-8511,1993.0,3108.0
bge_m3_1024d,cn_def,ROOT-864D,808.0,1465.0
bge_m3_1024d,cn_def,ROOT-864E,3157.0,2398.5
bge_m3_1024d,cn_def,ROOT-8650,1893.5,1239.5
bge_m3_1024d,cn_def,ROOT-865F,-68.0,-16.0
bge_m3_1024d,cn_def,ROOT-86A4,2089.5,2133.0
bge_m3_1024d,cn_def,ROOT-8700,1498.2857142857142,1145.4285714285713
bge_m3_1024d,cn_def,ROOT-8840,1741.5,2131.0
bge_m3_1024d,cn_def,ROOT-884C,1100.0,587.0
bge_m3_1024d,cn_def,ROOT-884D,582.0,996.0
bge_m3_1024d,cn_def,ROOT-8863,785.5,1146.0
bge_m3_1024d,cn_def,ROOT-8870,2347.0,3046.0
bge_m3_1024d,cn_def,ROOT-8881,2630.0,3424.5
bge_m3_1024d,cn_def,ROOT-8944,1547.375,1805.375
bge_m3_1024d,cn_def,ROOT-897E,-297.0,-138.0
bge_m3_1024d,cn_def,ROOT-897F,435.0,-67.33333333333333
bge_m3_1024d,cn_def,ROOT-8983,1164.0,1748.5
bge_m3_1024d,cn_def,ROOT-898B,2987.2,2938.8
bge_m3_1024d,cn_def,ROOT-898F,739.0,713.0
bge_m3_1024d,cn_def,ROOT-89AA,1788.5,2993.5
bge_m3_1024d,cn_def,ROOT-89BA,120.0,225.0
bge_m3_1024d,cn_def,ROOT-89D2,269.5,-293.5
bge_m3_1024d,cn_def,ROOT-89E3,2278.0,2803.3333333333335
bge_m3_1024d,cn_def,ROOT-8A79,1120.3333333333333,1664.3333333333333
bge_m3_1024d,cn_def,ROOT-8C37,1280.4166666666667,1377.9166666666667
bge_m3_1024d,cn_def,ROOT-8C46,1431.9285714285713,1417.4285714285713
bge_m3_1024d,cn_def,ROOT-8C48,1157.3333333333333,1540.6666666666667
bge_m3_1024d,cn_def,ROOT-8C50,1324.5,2981.0
bge_m3_1024d,cn_def,ROOT-8C5A,507.0,776.0
bge_m3_1024d,cn_def,ROOT-8C61,160.5,33.0
bge_m3_1024d,cn_def,ROOT-8C6A,1818.5,2123.5
bge_m3_1024d,cn_def,ROOT-8C9D,939.3333333333334,56.666666666666664
bge_m3_1024d,cn_def,ROOT-8C9E,768.5,524.25
bge_m3_1024d,cn_def,ROOT-8CAC,1018.4,1538.2
bge_m3_1024d,cn_def,ROOT-8CB4,1119.5,1289.5
bge_m3_1024d,cn_def,ROOT-8CCF,2429.4,2184.2
bge_m3_1024d,cn_def,ROOT-8CEA,3406.0,4783.0
bge_m3_1024d,cn_def,ROOT-8D0A,1436.5,1365.0
bge_m3_1024d,cn_def,ROOT-8D1B,2288.0,3098.0
bge_m3_1024d,cn_def,ROOT-8D64,307.0,349.0
bge_m3_1024d,cn_def,ROOT-8D66,4271.0,3050.0
bge_m3_1024d,cn_def,ROOT-8D6B,1804.0,2901.0
bge_m3_1024d,cn_def,ROOT-8DB3,558.0,164.0
bge_m3_1024d,cn_def,ROOT-8ECD,579.8888888888889,1043.888888888889
bge_m3_1024d,cn_def,ROOT-8F9B,1345.6666666666667,1094.6666666666667
bge_m3_1024d,cn_def,ROOT-8F9F,1107.5833333333333,1431.8333333333333
bge_m3_1024d,cn_def,ROOT-8FB0,2032.875,2406.5
bge_m3_1024d,cn_def,ROOT-8FB1,1119.25,1513.25
bge_m3_1024d,cn_def,ROOT-8FB2,326.5,1600.0
bge_m3_1024d,cn_def,ROOT-9000,1117.0,1392.0
bge_m3_1024d,cn_def,ROOT-9023,2224.8,2454.2
bge_m3_1024d,cn_def,ROOT-9054,670.6666666666666,1629.3333333333333
bge_m3_1024d,cn_def,ROOT-9077,1034.0,1528.0
bge_m3_1024d,cn_def,ROOT-9091,1675.6666666666667,2821.3333333333335
bge_m3_1024d,cn_def,ROOT-9095,382.0,143.0
bge_m3_1024d,cn_def,ROOT-90A3,229.0,55.0
bge_m3_1024d,cn_def,ROOT-90CE,2228.0,909.0
bge_m3_1024d,cn_def,ROOT-90ED,480.0,1079.0
bge_m3_1024d,cn_def,ROOT-9109,2269.5,1229.5
bge_m3_1024d,cn_def,ROOT-912D,2579.0,2703.5
bge_m3_1024d,cn_def,ROOT-9149,951.0,540.0
bge_m3_1024d,cn_def,ROOT-914B,-171.33333333333334,-336.3333333333333
bge_m3_1024d,cn_def,ROOT-91C6,956.7142857142857,1180.642857142857
bge_m3_1024d,cn_def,ROOT-91C7,1466.0,1981.5
bge_m3_1024d,cn_def,ROOT-91CC,1996.125,1741.5
bge_m3_1024d,cn_def,ROOT-91CF,3047.0,1062.0
bge_m3_1024d,cn_def,ROOT-9577,1088.5,1779.0
bge_m3_1024d,cn_def,ROOT-9580,939.5,958.1666666666666
bge_m3_1024d,cn_def,ROOT-958F,2403.0,2656.0
bge_m3_1024d,cn_def,ROOT-9591,39.0,82.0
bge_m3_1024d,cn_def,ROOT-9592,3531.0,1759.0
bge_m3_1024d,cn_def,ROOT-95B5,2418.0,3490.0
bge_m3_1024d,cn_def,ROOT-961C,1137.0,1891.0
bge_m3_1024d,cn_def,ROOT-9673,180.0,20.0
bge_m3_1024d,cn_def,ROOT-9686,1099.0,1527.0
bge_m3_1024d,cn_def,ROOT-968B,232.5,759.0
bge_m3_1024d,cn_def,ROOT-96A8,4363.0,5286.0
bge_m3_1024d,cn_def,ROOT-96B9,1008.55,975.85
bge_m3_1024d,cn_def,ROOT-96BB,989.0,375.0
bge_m3_1024d,cn_def,ROOT-96BC,-1812.0,-1536.0
bge_m3_1024d,cn_def,ROOT-96CB,876.0,1499.0
bge_m3_1024d,cn_def,ROOT-96CD,3962.0,5067.0
bge_m3_1024d,cn_def,ROOT-96E3,1944.0,3179.5
bge_m3_1024d,cn_def,ROOT-96F7,1096.5,1634.5
bge_m3_1024d,cn_def,ROOT-9700,1832.3333333333333,2693.3333333333335
bge_m3_1024d,cn_def,ROOT-9752,854.0,539.9166666666666
bge_m3_1024d,cn_def,ROOT-975E,1235.3125,1274.5625
bge_m3_1024d,cn_def,ROOT-9762,528.5,513.5
bge_m3_1024d,cn_def,ROOT-9808,3225.0,3972.0
bge_m3_1024d,cn_def,ROOT-983B,3678.0,5352.0
bge_m3_1024d,cn_def,ROOT-985B,2631.0,2915.0
bge_m3_1024d,cn_def,ROOT-9865,1309.0,2042.0
bge_m3_1024d,cn_def,ROOT-99AC,605.0,360.6666666666667
bge_m3_1024d,cn_def,ROOT-9AD8,750.375,993.5625
bge_m3_1024d,cn_def,ROOT-9B32,2067.3333333333335,1024.6666666666667
bge_m3_1024d,cn_def,ROOT-9B3C,1193.875,687.0
bge_m3_1024d,cn_def,ROOT-9B5A,1807.6666666666667,1333.3333333333333
bge_m3_1024d,cn_def,ROOT-9BAE,4237.5,3246.5
bge_m3_1024d,cn_def,ROOT-9E75,1395.0,863.0
bge_m3_1024d,cn_def,ROOT-9E7F,1983.75,1383.5
bge_m3_1024d,cn_def,ROOT-9E97,2085.8,1505.0
bge_m3_1024d,cn_def,ROOT-9ED1,-229.0,-207.0
bge_m3_1024d,cn_def,ROOT-9EFD,3955.0,4048.0
bge_m3_1024d,cn_def,ROOT-9F13,4117.0,3269.0
bge_m3_1024d,cn_def,ROOT-9F4A,1605.5714285714287,2118.5714285714284
bge_m3_1024d,cn_def,ROOT-9F8D,1376.2727272727273,1310.4545454545455
bge_m3_1024d,cn_def,ROOT-9FA0,934.0,215.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-20000,1544.84,2075.96
bge_m3_1024d,en_def_translated_cn_def,ROOT-200A2,-13.0,153.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-200A4,1650.0,2163.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-2053E,154.5,187.5
bge_m3_1024d,en_def_translated_cn_def,ROOT-20CCB,534.0,731.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-2123C,1191.8333333333333,1624.1666666666667
bge_m3_1024d,en_def_translated_cn_def,ROOT-219CD,993.75,1406.625
bge_m3_1024d,en_def_translated_cn_def,ROOT-21C55,1602.5,2130.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-22398,411.0,792.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-2274A,-318.0,-373.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-2304B,3361.0,2923.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-23386,1815.0,2870.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-233DF,1772.5,1303.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-2394F,1122.357142857143,1369.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-239BC,491.0,566.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-25762,3538.0,4375.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-26B07,3228.0,1666.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-271A3,857.5833333333334,1413.1666666666667
bge_m3_1024d,en_def_translated_cn_def,ROOT-27BAB,1308.0,1141.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-342D,1254.6666666666667,1878.3333333333333
bge_m3_1024d,en_def_translated_cn_def,ROOT-3431,393.0,-9.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-34B8,967.25,1677.75
bge_m3_1024d,en_def_translated_cn_def,ROOT-34BC,2340.0,2650.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-34DE,516.25,1028.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-3563,187.33333333333334,78.77777777777777
bge_m3_1024d,en_def_translated_cn_def,ROOT-37A2,499.3333333333333,717.75
bge_m3_1024d,en_def_translated_cn_def,ROOT-382F,1551.25,2348.4375
bge_m3_1024d,en_def_translated_cn_def,ROOT-3840,-170.8,-137.2
bge_m3_1024d,en_def_translated_cn_def,ROOT-3E12,2742.0,4218.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4020,964.3333333333334,1266.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-41C2,441.8,416.3
bge_m3_1024d,en_def_translated_cn_def,ROOT-470C,250.0,351.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E00,722.5,626.5
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E01,1708.3846153846155,1758.2307692307693
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E02,287.0,275.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E03,761.5,2063.5
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E08,338.5,288.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E0D,1145.25,1139.5
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E0F,12.0,18.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E11,999.6666666666666,1643.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E14,1435.611111111111,2015.7777777777778
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E16,1429.0,3708.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E18,2180.5,1857.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E19,928.0,1879.6666666666667
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E1E,108.0,345.5
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E26,-463.0,108.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E2D,1659.1666666666667,2051.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E30,2835.75,2779.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E32,1422.0,2817.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E36,1132.3333333333333,1282.3333333333333
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E38,1539.0,1037.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E3F,780.6153846153846,718.2307692307693
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E42,1796.5,3027.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E43,250.66666666666666,258.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E45,1243.6666666666667,1175.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E47,106.0,586.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E4B,1342.0,3814.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E4D,771.5454545454545,859.9090909090909
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E4E,2129.0,2358.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E4F,703.0,1255.4
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E58,-304.0,-96.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E59,497.0,415.5
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E5D,1041.0,838.7142857142857
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E5E,99.0,116.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E5F,905.8333333333334,981.8333333333334
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E88,410.1666666666667,838.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E8C,621.5,846.75
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E8E,693.0,578.25
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E8F,1527.0,2401.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E91,967.3333333333334,1931.6666666666667
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E94,665.3333333333334,777.75
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E95,126.0,126.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E9E,1153.5,1505.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4E9F,577.0,301.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4EA1,3037.0,2015.6666666666667
bge_m3_1024d,en_def_translated_cn_def,ROOT-4EA2,638.0,831.2
bge_m3_1024d,en_def_translated_cn_def,ROOT-4EA4,1262.7333333333333,1425.3333333333333
bge_m3_1024d,en_def_translated_cn_def,ROOT-4EA5,1462.25,1839.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4EAC,994.375,996.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4EAE,107.0,81.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4EBA,396.0,1240.6666666666667
bge_m3_1024d,en_def_translated_cn_def,ROOT-4EC1,675.0,691.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4EC4,1506.0,2256.0
bge_m3_1024d,en_def_translated_cn_def,ROOT-4ECA,1210.7777777777778,1593.1666666666667
bge_m3_1024d,en_def_translated_cn_def,ROOT-4ECB,1966.3333333333333,3054.6666666666665
bge_m3_1024d,en_def_translated_cn_def,ROOT-4EE4,1346.3333333333333,1190.6
