model,channel,relation_class,n_edges,n_anchor_families,within_relation_family_offset_cosine,n_heldout_test_edges,n_heldout_test_edges_ge5,n_heldout_test_edges_ge8,mean_heldout_offset_prototype_cosine,mean_heldout_offset_prototype_cosine_ge5,mean_heldout_offset_prototype_cosine_ge8,forward_n,forward_recall_at_1,forward_recall_at_5,forward_recall_at_10,forward_mrr,forward_median_rank,inverse_n,inverse_recall_at_1,inverse_recall_at_5,inverse_recall_at_10,inverse_mrr,inverse_median_rank
bge_m3_1024d,cn_def,貝,30,29,0.0637915283441543,30,30,30,0.2024599683781464,0.2024599683781464,0.2024599683781464,30,0.0,0.0,0.0,0.0077731284340758,639.5,30,0.0,0.0,0.0,0.005080820445139,440.5
bge_m3_1024d,cn_def,赤,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,走,8,8,0.0275505091995,8,8,0,0.0726670667063444,0.0726670667063444,,8,0.0,0.0,0.0,0.0014175708299317,1533.0,8,0.0,0.0,0.0,0.0037000124290765,467.5
bge_m3_1024d,cn_def,足,2,2,-0.0638537406921386,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,身,3,3,0.0945705994963646,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,車,25,25,0.0843184143304824,25,25,25,0.2460281062871217,0.2460281062871217,0.2460281062871217,25,0.0,0.0,0.0,0.0054162536968499,1182.0,25,0.0,0.0,0.04,0.0119281060961441,461.0
bge_m3_1024d,cn_def,辛,2,2,-0.0650160908699035,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,辶,52,52,0.0459117405116558,52,52,52,0.1854563699318812,0.1854563699318812,0.1854563699318812,52,0.0,0.0,0.0,0.002313443585798,1144.5,52,0.0,0.0192307692307692,0.0384615384615384,0.0108383343095611,506.0
bge_m3_1024d,cn_def,邑,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,酉,20,20,0.062097780406475,20,20,20,0.186539510032162,0.186539510032162,0.186539510032162,20,0.0,0.0,0.0,0.006925223225912,2427.0,20,0.0,0.05,0.05,0.0126099039599953,504.0
bge_m3_1024d,cn_def,釆,2,2,-0.1346309781074524,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,里,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,釒,88,86,0.0742939487099647,88,88,88,0.2564338211086578,0.2564338211086578,0.2564338211086578,88,0.0,0.0,0.0113636363636363,0.0065369357972177,1233.5,88,0.0,0.034090909090909,0.0568181818181818,0.0253469484507299,435.0
bge_m3_1024d,cn_def,門,20,20,0.0352434143424034,20,20,20,0.126908222399652,0.126908222399652,0.126908222399652,20,0.05,0.05,0.05,0.054642959544122,950.0,20,0.05,0.05,0.05,0.0542731282777555,618.0
bge_m3_1024d,cn_def,阝,49,48,0.0351825691759586,49,49,49,0.1548189787498238,0.1548189787498238,0.1548189787498238,49,0.0,0.0408163265306122,0.0408163265306122,0.0129195130995767,2090.0,49,0.0408163265306122,0.0408163265306122,0.0612244897959183,0.0498832920855315,519.0
bge_m3_1024d,cn_def,隹,11,11,0.0086318012326955,11,11,11,0.0294802060181444,0.0294802060181444,0.0294802060181444,11,0.0,0.0,0.0,0.0022192021018455,1763.0,11,0.0,0.0,0.0,0.005153392593711,454.0
bge_m3_1024d,cn_def,雈,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,雨,22,22,0.0879079475998878,22,22,22,0.2477628936652433,0.2477628936652433,0.2477628936652433,22,0.0,0.0454545454545454,0.0454545454545454,0.0279298766946867,1350.5,22,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0492591740389449,494.0
bge_m3_1024d,cn_def,非,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,面,2,2,0.1879839897155761,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,革,13,13,0.05582981929183,13,13,13,0.159176669943218,0.159176669943218,0.159176669943218,13,0.0,0.0,0.0,0.0068288228790358,1223.0,13,0.0,0.0,0.0769230769230769,0.0129200837343364,486.0
bge_m3_1024d,cn_def,韋,2,2,-0.1440958976745605,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,韮,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,音,3,3,0.1292405128479004,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,頁,28,28,0.0251769162714481,28,28,28,0.1059147072290735,0.1059147072290735,0.1059147072290735,28,0.0,0.0,0.0,0.0040984692896868,1208.5,28,0.0,0.0,0.0,0.0036746244572255,489.0
bge_m3_1024d,cn_def,風,4,4,0.1181775331497192,4,0,0,0.2028805576264858,,,4,0.0,0.0,0.0,0.000752307545316,1689.0,4,0.0,0.0,0.0,0.0020589921493311,726.5
bge_m3_1024d,cn_def,食,4,4,0.0075974464416503,4,0,0,0.0178062175400555,,,4,0.0,0.0,0.0,0.0006899052717762,2005.5,4,0.0,0.0,0.0,0.0017184594263659,571.5
bge_m3_1024d,cn_def,飠,22,22,0.0824397727847099,22,22,22,0.2336057525297457,0.2336057525297457,0.2336057525297457,22,0.0,0.0,0.0,0.0052382914350812,1057.5,22,0.0,0.0,0.0,0.006471127152238,362.5
bge_m3_1024d,cn_def,首,2,2,0.0099422931671142,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,馬,35,35,0.0783174037933349,35,35,35,0.2454816743731498,0.2454816743731498,0.2454816743731498,35,0.0,0.0,0.0,0.0048761189479151,760.0,35,0.0,0.0285714285714285,0.0285714285714285,0.0096394971583568,368.0
bge_m3_1024d,cn_def,骨,6,6,0.1762725859880447,6,6,0,0.3039761756857236,0.3039761756857236,,6,0.0,0.1666666666666666,0.1666666666666666,0.0999122198605902,374.0,6,0.0,0.0,0.0,0.0016116419060157,618.5
bge_m3_1024d,cn_def,高,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,髟,11,11,0.0803966894745826,11,11,11,0.2026204517619176,0.2026204517619176,0.2026204517619176,11,0.0,0.0,0.0909090909090909,0.0171036612033188,1732.0,11,0.0,0.0,0.0,0.0021554902286093,622.0
bge_m3_1024d,cn_def,鬥,3,3,0.1039423942565918,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,鬼,9,9,0.0680757090449333,9,9,9,0.1602951221995883,0.1602951221995883,0.1602951221995883,9,0.0,0.0,0.0,0.0024491263550254,978.0,9,0.0,0.0,0.0,0.002109878157376,768.0
bge_m3_1024d,cn_def,魚,20,20,0.2400191873311996,20,20,20,0.4555417157709598,0.4555417157709598,0.4555417157709598,20,0.0,0.05,0.15,0.0473825491458919,38.5,20,0.0,0.0,0.05,0.0127754968911869,425.5
bge_m3_1024d,cn_def,鳥,27,27,0.2154379934072494,27,27,27,0.4368941146466467,0.4368941146466467,0.4368941146466467,27,0.074074074074074,0.074074074074074,0.1851851851851851,0.0980092384319273,92.0,27,0.0,0.0,0.0,0.0045378074967644,531.0
bge_m3_1024d,cn_def,鹵,3,3,0.2096980363130569,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,鹿,4,4,0.1545775681734085,4,0,0,0.2389135453850031,,,4,0.0,0.0,0.0,0.0064541574609233,225.5,4,0.0,0.0,0.0,0.0018304675907642,626.0
bge_m3_1024d,cn_def,麥,2,2,0.2499022483825683,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,麻,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,黍,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,黑,10,10,0.0643910095095634,10,10,10,0.1665496481582522,0.1665496481582522,0.1665496481582522,10,0.0,0.0,0.0,0.0032667124460743,1100.5,10,0.0,0.0,0.0,0.0052315202123757,294.5
bge_m3_1024d,cn_def,黹,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,黽,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,鼎,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,鼓,2,2,0.2741358280181885,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,鼠,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,鼻,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,齒,8,7,0.1401235908269882,8,8,0,0.2540732761844992,0.2540732761844992,,8,0.0,0.0,0.0,0.0174886382244846,363.5,8,0.0,0.0,0.0,0.0028432925633524,473.0
bge_m3_1024d,cn_def,龍,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,龠,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,𠘨,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,𠚕,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,𠫓,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,𡱕,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,𢆶,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,𣶒,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,𤤴,3,3,0.5897374153137207,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,𦍌,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,cn_def,𧾷,48,48,0.0847014784812927,48,48,48,0.2627536988972376,0.2627536988972376,0.2627536988972376,48,0.0,0.0416666666666666,0.0625,0.0228227660810654,667.5,48,0.0208333333333333,0.0208333333333333,0.0416666666666666,0.0299398836894376,642.5
bge_m3_1024d,en_def_translated_cn_def,㐬,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,㔾,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,㝱,2,2,0.1935176849365234,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,㣺,2,2,-0.0942472219467163,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,㫃,7,7,0.0956657081842422,7,7,0,0.1974516500319753,0.1974516500319753,,7,0.0,0.0,0.0,0.0022500001838857,572.0,7,0.0,0.0,0.0,0.0036393077609202,706.0
bge_m3_1024d,en_def_translated_cn_def,㹜,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,㾜,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,䀠,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,䖵,3,3,-0.00370454788208,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,一,3,3,0.0791318416595459,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,乑,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,乙,3,3,-0.0118590593338012,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,二,2,2,-0.0734740495681762,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,京,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,人,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,亻,138,127,0.004587348550558,138,138,138,0.0404957564281083,0.0404957564281083,0.0404957564281083,138,0.0072463768115942,0.0144927536231884,0.0434782608695652,0.0176824692715214,2053.5,138,0.0217391304347826,0.0507246376811594,0.0579710144927536,0.0371662455216203,441.5
bge_m3_1024d,en_def_translated_cn_def,儿,2,2,-0.0408546328544616,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,光,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,兮,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,共,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,冂,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,冃,2,2,0.2366046905517578,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,冖,2,2,-0.1336824893951416,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,冫,6,6,0.1077354401350021,6,6,0,0.2123838147769371,0.2123838147769371,,6,0.0,0.0,0.0,0.0021661286691657,772.5,6,0.0,0.0,0.0,0.0013574382223938,722.5
bge_m3_1024d,en_def_translated_cn_def,几,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,刀,3,3,0.2314999103546142,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,刂,20,20,0.0630058497190475,20,20,20,0.1953497587703168,0.1953497587703168,0.1953497587703168,20,0.0,0.0,0.0,0.0119152178073026,1152.0,20,0.0,0.0,0.0,0.0050962697562266,576.5
bge_m3_1024d,en_def_translated_cn_def,力,16,16,0.0446152687072753,16,16,16,0.1382222784450277,0.1382222784450277,0.1382222784450277,16,0.0,0.0,0.0,0.0020531529579967,628.5,16,0.0,0.0,0.0625,0.0117027923319919,546.5
bge_m3_1024d,en_def_translated_cn_def,勹,3,3,-0.044897872954607,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,匕,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,匚,5,5,0.0847188979387283,5,0,0,0.1536963626742363,,,5,0.0,0.0,0.0,0.0034194013712853,907.0,5,0.0,0.0,0.0,0.0029152177176698,323.0
bge_m3_1024d,en_def_translated_cn_def,匸,2,2,-0.0881736874580383,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,十,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,卂,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,半,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,卜,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,卩,2,2,-0.0563847422599792,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,卵,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,厂,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,厶,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,又,2,2,0.1751607656478881,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,口,122,114,0.0455283857882022,122,122,122,0.1905027451909712,0.1905027451909712,0.1905027451909712,122,0.0,0.0,0.0081967213114754,0.0044962464015651,1647.5,122,0.0081967213114754,0.0245901639344262,0.0327868852459016,0.0187382120300852,511.5
bge_m3_1024d,en_def_translated_cn_def,向,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,喜,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,囗,10,10,0.0272157676517963,10,10,10,0.0789363460615277,0.0789363460615277,0.0789363460615277,10,0.0,0.0,0.0,0.0023313004189327,1538.0,10,0.0,0.0,0.0,0.0030417668889116,525.0
bge_m3_1024d,en_def_translated_cn_def,土,66,66,0.0369709022343158,66,66,66,0.163594034246423,0.163594034246423,0.163594034246423,66,0.0151515151515151,0.0303030303030303,0.0303030303030303,0.021544086900623,1241.5,66,0.0151515151515151,0.0454545454545454,0.0606060606060606,0.0320457375743694,510.5
bge_m3_1024d,en_def_translated_cn_def,壬,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,壴,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,夂,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,夕,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,多,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,大,4,4,0.0689283981919288,4,0,0,0.114471286535263,,,4,0.0,0.0,0.0,0.0006380313497565,1590.0,4,0.0,0.0,0.0,0.0082946121109114,144.5
bge_m3_1024d,en_def_translated_cn_def,夭,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,夸,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,女,69,69,0.0369347184896469,69,69,69,0.1640718454576057,0.1640718454576057,0.1640718454576057,69,0.0,0.0,0.0,0.002710296821337,1466.0,69,0.0,0.0,0.0,0.0074672003497412,469.0
bge_m3_1024d,en_def_translated_cn_def,子,6,6,0.1342021375894546,6,6,0,0.2485975424448649,0.2485975424448649,,6,0.0,0.1666666666666666,0.1666666666666666,0.0944402453795085,426.0,6,0.0,0.0,0.0,0.0091409465501446,641.5
bge_m3_1024d,en_def_translated_cn_def,學,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,宀,20,20,0.0239245165139436,20,20,20,0.0931006497237831,0.0931006497237831,0.0931006497237831,20,0.0,0.0,0.0,0.0009025183242737,2223.0,20,0.0,0.0,0.0,0.0030523592926616,564.5
bge_m3_1024d,en_def_translated_cn_def,寸,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,尢,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,尸,7,7,0.0162779949605464,7,7,0,0.0355277636221477,0.0355277636221477,,7,0.0,0.0,0.0,0.000379780186186,4457.0,7,0.0,0.0,0.0,0.001989469617885,794.0
bge_m3_1024d,en_def_translated_cn_def,尺,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,履,2,2,0.2715638875961303,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,山,38,38,0.0680690109729766,38,38,38,0.2262940952113192,0.2262940952113192,0.2262940952113192,38,0.0,0.0,0.0,0.0086821243445144,839.5,38,0.0,0.0263157894736842,0.0263157894736842,0.0093507254271858,442.0
bge_m3_1024d,en_def_translated_cn_def,工,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,巾,22,22,0.0372151955962181,22,22,22,0.130661053286696,0.130661053286696,0.130661053286696,22,0.0,0.0,0.0,0.0057417304699213,1152.5,22,0.0,0.0454545454545454,0.0909090909090909,0.0325520135784732,484.0
bge_m3_1024d,en_def_translated_cn_def,幺,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,广,25,25,0.0338333062827587,25,25,25,0.1261024679243564,0.1261024679243564,0.1261024679243564,25,0.0,0.0,0.0,0.0054158348287808,1312.0,25,0.0,0.0,0.04,0.0103077722661365,468.0
bge_m3_1024d,en_def_translated_cn_def,庚,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,廾,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,弓,9,9,0.0300875231623649,9,9,9,0.085687485937443,0.085687485937443,0.085687485937443,9,0.0,0.0,0.0,0.0006170641462397,1771.0,9,0.0,0.0,0.0,0.004916551341772,791.0
bge_m3_1024d,en_def_translated_cn_def,彡,6,6,0.01175098400563,6,6,0,0.0306645908082524,0.0306645908082524,,6,0.0,0.0,0.0,0.0021774994266354,766.5,6,0.0,0.0,0.0,0.0077429522304518,243.0
bge_m3_1024d,en_def_translated_cn_def,彳,14,14,0.0286936815828084,14,14,14,0.0949211908238274,0.0949211908238274,0.0949211908238274,14,0.0,0.0714285714285714,0.0714285714285714,0.0288196516208073,930.5,14,0.0,0.0714285714285714,0.1428571428571428,0.0452586638335923,689.5
bge_m3_1024d,en_def_translated_cn_def,微,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,心,46,44,0.0620273500680923,46,46,46,0.2111963799790195,0.2111963799790195,0.2111963799790195,46,0.0217391304347826,0.0217391304347826,0.0217391304347826,0.0240587666750363,877.5,46,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0482085160901897,472.0
bge_m3_1024d,en_def_translated_cn_def,忄,80,80,0.0711921900510788,80,80,80,0.2483276430983096,0.2483276430983096,0.2483276430983096,80,0.0,0.0125,0.025,0.0094730179162295,837.5,80,0.0,0.025,0.025,0.014419149977326,547.0
bge_m3_1024d,en_def_translated_cn_def,恣,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,戈,6,6,0.0362817458808422,6,6,0,0.0849887539322177,0.0849887539322177,,6,0.0,0.0,0.0,0.0009499316692694,1114.5,6,0.0,0.0,0.0,0.0020065394619038,714.0
bge_m3_1024d,en_def_translated_cn_def,戊,2,2,-0.2401431202888488,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,戶,2,2,0.0222392082214355,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,手,7,7,0.0719824954867363,7,7,0,0.1496022998222283,0.1496022998222283,,7,0.0,0.0,0.0,0.005796157961816,476.0,7,0.0,0.0,0.0,0.0029502765152251,431.0
bge_m3_1024d,en_def_translated_cn_def,扌,145,139,0.053479041904211,145,145,145,0.2167828108376727,0.2167828108376727,0.2167828108376727,145,0.0137931034482758,0.0206896551724137,0.0206896551724137,0.019316236115207,1070.0,145,0.0206896551724137,0.0344827586206896,0.0344827586206896,0.0285950982427573,451.0
bge_m3_1024d,en_def_translated_cn_def,攴,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,攵,14,14,0.0320094376802444,14,14,14,0.1048311161742146,0.1048311161742146,0.1048311161742146,14,0.0,0.0,0.0,0.0016214386007524,1290.5,14,0.0,0.0,0.0,0.0043610628987509,655.5
bge_m3_1024d,en_def_translated_cn_def,敕,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,文,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,斗,5,5,0.0056055546738207,5,0,0,0.0096326757222414,,,5,0.0,0.0,0.0,0.0019352797941401,1794.0,5,0.0,0.0,0.0,0.0016843527474781,636.0
bge_m3_1024d,en_def_translated_cn_def,斤,4,4,0.0007222493295557,4,0,0,0.0055956081487238,,,4,0.0,0.0,0.0,0.0004807102665892,2514.0,4,0.0,0.0,0.0,0.0056185452310528,367.0
bge_m3_1024d,en_def_translated_cn_def,日,45,43,0.0636623054742813,45,45,45,0.2194005261692735,0.2194005261692735,0.2194005261692735,45,0.0222222222222222,0.0666666666666666,0.0888888888888888,0.0490114405610083,705.0,45,0.0222222222222222,0.0444444444444444,0.0444444444444444,0.0349891219566401,392.0
bge_m3_1024d,en_def_translated_cn_def,旨,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,是,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,曰,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,月,4,4,0.206409141421318,4,0,0,0.3116770386695862,,,4,0.0,0.0,0.0,0.0428406523607762,28.0,4,0.0,0.0,0.0,0.0080416773985919,330.5
bge_m3_1024d,en_def_translated_cn_def,木,146,140,0.0502291917800903,146,146,146,0.2110716206665878,0.2110716206665878,0.2110716206665878,146,0.0068493150684931,0.0068493150684931,0.0136986301369863,0.0103793276369351,1438.5,146,0.0068493150684931,0.0205479452054794,0.0205479452054794,0.0185583480350848,491.5
bge_m3_1024d,en_def_translated_cn_def,林,4,4,-0.0281008277088403,4,0,0,-0.0460104807280004,,,4,0.0,0.0,0.0,0.0005881046815129,2239.5,4,0.0,0.0,0.0,0.0038693052667645,604.5
bge_m3_1024d,en_def_translated_cn_def,欠,14,14,0.0263153109699487,14,14,14,0.0884911299550107,0.0884911299550107,0.0884911299550107,14,0.0,0.0,0.0714285714285714,0.0104861827851929,2483.0,14,0.0714285714285714,0.0714285714285714,0.1428571428571428,0.08215573698098,332.5
bge_m3_1024d,en_def_translated_cn_def,止,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,步,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,歹,11,11,0.1028761118650436,11,11,11,0.2378356792032718,0.2378356792032718,0.2378356792032718,11,0.0,0.0,0.0909090909090909,0.0207073205883539,1052.0,11,0.0,0.0,0.0,0.0036881049430269,297.0
bge_m3_1024d,en_def_translated_cn_def,死,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,殳,2,2,-0.0465947985649108,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,比,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,毛,5,5,0.051639936864376,5,0,0,0.1008872173726558,,,5,0.0,0.0,0.0,0.0006059862966045,2875.0,5,0.0,0.0,0.0,0.0041764281927649,315.0
bge_m3_1024d,en_def_translated_cn_def,民,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,气,2,2,0.0106616020202636,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,水,4,4,0.0287572145462036,4,0,0,0.0487085976637899,,,4,0.0,0.0,0.0,0.0003757974332574,4060.0,4,0.0,0.0,0.0,0.0021312382333647,549.0
bge_m3_1024d,en_def_translated_cn_def,氵,198,186,0.0575438328087329,198,198,198,0.2265545345062032,0.2265545345062032,0.2265545345062032,198,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0138286333941029,1266.0,198,0.0101010101010101,0.0151515151515151,0.0151515151515151,0.0166589011909748,566.5
bge_m3_1024d,en_def_translated_cn_def,火,36,35,0.0734632685780525,36,36,36,0.2319947141222655,0.2319947141222655,0.2319947141222655,36,0.0833333333333333,0.0833333333333333,0.1111111111111111,0.090729271709869,393.0,36,0.0555555555555555,0.0833333333333333,0.0833333333333333,0.0676928479799186,376.0
bge_m3_1024d,en_def_translated_cn_def,灬,2,2,-0.0130949020385742,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,爪,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,爭,1,1,,0,0,0,,,,0,,,,,,0,,,,,
bge_m3_1024d,en_def_translated_cn_def,父,1,1,,0,0,0,,,,0,,,,,,0,,,,,
