relation_class,n_training_families,replicate,held_out_family,heldout_offset_cosine,model,channel
二,1,9,ROOT-5315,-0.119978129863739,bge_m3_1024d,cn_def
二,1,10,ROOT-7AF9,-0.119978129863739,bge_m3_1024d,cn_def
二,1,11,ROOT-7AF9,-0.119978129863739,bge_m3_1024d,cn_def
二,1,12,ROOT-7AF9,-0.119978129863739,bge_m3_1024d,cn_def
二,1,13,ROOT-5315,-0.119978129863739,bge_m3_1024d,cn_def
二,1,14,ROOT-7AF9,-0.119978129863739,bge_m3_1024d,cn_def
二,1,15,ROOT-7AF9,-0.119978129863739,bge_m3_1024d,cn_def
二,1,16,ROOT-5315,-0.119978129863739,bge_m3_1024d,cn_def
二,1,17,ROOT-7AF9,-0.119978129863739,bge_m3_1024d,cn_def
二,1,18,ROOT-7AF9,-0.119978129863739,bge_m3_1024d,cn_def
二,1,19,ROOT-5315,-0.119978129863739,bge_m3_1024d,cn_def
二,1,20,ROOT-7AF9,-0.119978129863739,bge_m3_1024d,cn_def
二,1,21,ROOT-5315,-0.119978129863739,bge_m3_1024d,cn_def
二,1,22,ROOT-7AF9,-0.119978129863739,bge_m3_1024d,cn_def
二,1,23,ROOT-7AF9,-0.119978129863739,bge_m3_1024d,cn_def
二,1,24,ROOT-5315,-0.119978129863739,bge_m3_1024d,cn_def
二,1,25,ROOT-5315,-0.119978129863739,bge_m3_1024d,cn_def
二,1,26,ROOT-5315,-0.119978129863739,bge_m3_1024d,cn_def
二,1,27,ROOT-5315,-0.119978129863739,bge_m3_1024d,cn_def
二,1,28,ROOT-5315,-0.119978129863739,bge_m3_1024d,cn_def
二,1,29,ROOT-7AF9,-0.119978129863739,bge_m3_1024d,cn_def
亻,1,0,ROOT-5B98,0.101944163441658,bge_m3_1024d,cn_def
亻,1,1,ROOT-8F9F,-0.0456259027123451,bge_m3_1024d,cn_def
亻,1,2,ROOT-9AD8,-0.054877683520317,bge_m3_1024d,cn_def
亻,1,3,ROOT-9700,-0.0297502502799034,bge_m3_1024d,cn_def
亻,1,4,ROOT-53B6,-0.0866445749998092,bge_m3_1024d,cn_def
亻,1,5,ROOT-53E4,-0.0300107486546039,bge_m3_1024d,cn_def
亻,1,6,ROOT-5169,-0.1467903852462768,bge_m3_1024d,cn_def
亻,1,7,ROOT-5DE5,-0.0482200533151626,bge_m3_1024d,cn_def
亻,1,8,ROOT-9E97,-0.1909897923469543,bge_m3_1024d,cn_def
亻,1,9,ROOT-5169,-0.219490185379982,bge_m3_1024d,cn_def
亻,1,10,ROOT-53E4,-0.0123195545747876,bge_m3_1024d,cn_def
亻,1,11,ROOT-5C08,0.056987427175045,bge_m3_1024d,cn_def
亻,1,12,ROOT-7FA9,0.1436791121959686,bge_m3_1024d,cn_def
亻,1,13,ROOT-2394F,0.125870481133461,bge_m3_1024d,cn_def
亻,1,14,ROOT-56D7,0.0563624054193496,bge_m3_1024d,cn_def
亻,1,15,ROOT-897E,0.1173220127820968,bge_m3_1024d,cn_def
亻,1,16,ROOT-6556,0.0422149151563644,bge_m3_1024d,cn_def
亻,1,17,ROOT-540C,0.0731858536601066,bge_m3_1024d,cn_def
亻,1,18,ROOT-6731,-0.0545360073447227,bge_m3_1024d,cn_def
亻,1,19,ROOT-5B98,0.0156474504619836,bge_m3_1024d,cn_def
亻,1,20,ROOT-7AE5,-0.0252148061990737,bge_m3_1024d,cn_def
亻,1,21,ROOT-6BD4,0.0294140558689832,bge_m3_1024d,cn_def
亻,1,22,ROOT-624B,0.2075448632240295,bge_m3_1024d,cn_def
亻,1,23,ROOT-5341,0.1695728302001953,bge_m3_1024d,cn_def
亻,1,24,ROOT-5C1A,-0.0660057365894317,bge_m3_1024d,cn_def
亻,1,25,ROOT-6731,-0.0223997086286544,bge_m3_1024d,cn_def
亻,1,26,ROOT-65B9,-0.0122553650289773,bge_m3_1024d,cn_def
亻,1,27,ROOT-9577,0.1225329339504242,bge_m3_1024d,cn_def
亻,1,28,ROOT-897E,0.1666556298732757,bge_m3_1024d,cn_def
亻,1,29,ROOT-6BD4,0.0789445787668228,bge_m3_1024d,cn_def
亻,2,0,ROOT-9700,-0.0637569725513458,bge_m3_1024d,cn_def
亻,2,1,ROOT-5F0B,0.031557660549879,bge_m3_1024d,cn_def
亻,2,2,ROOT-9580,0.007639717310667,bge_m3_1024d,cn_def
亻,2,3,ROOT-53CA,0.0386095121502876,bge_m3_1024d,cn_def
亻,2,4,ROOT-4E94,0.1926933079957962,bge_m3_1024d,cn_def
亻,2,5,ROOT-897E,0.16903717815876,bge_m3_1024d,cn_def
亻,2,6,ROOT-6241,0.0433778688311576,bge_m3_1024d,cn_def
亻,2,7,ROOT-572D,0.1455735117197036,bge_m3_1024d,cn_def
亻,2,8,ROOT-66FE,-0.0651669353246688,bge_m3_1024d,cn_def
亻,2,9,ROOT-5DE6,-0.0610502287745475,bge_m3_1024d,cn_def
亻,2,10,ROOT-5206,0.0197553746402263,bge_m3_1024d,cn_def
亻,2,11,ROOT-4EE5,0.0735268890857696,bge_m3_1024d,cn_def
亻,2,12,ROOT-5B83,-0.0785440355539321,bge_m3_1024d,cn_def
亻,2,13,ROOT-56D7,-0.041781511157751,bge_m3_1024d,cn_def
亻,2,14,ROOT-56D7,0.0174907930195331,bge_m3_1024d,cn_def
亻,2,15,ROOT-540C,0.0716135501861572,bge_m3_1024d,cn_def
亻,2,16,ROOT-5442,-0.0857722386717796,bge_m3_1024d,cn_def
亻,2,17,ROOT-9577,0.077498510479927,bge_m3_1024d,cn_def
亻,2,18,ROOT-53F8,0.0528628937900066,bge_m3_1024d,cn_def
亻,2,19,ROOT-4E36,-0.1614667475223541,bge_m3_1024d,cn_def
亻,2,20,ROOT-5A41,0.045524712651968,bge_m3_1024d,cn_def
亻,2,21,ROOT-9AD8,0.0077444538474082,bge_m3_1024d,cn_def
亻,2,22,ROOT-53CA,0.0847731530666351,bge_m3_1024d,cn_def
亻,2,23,ROOT-4EE5,-0.0770744681358337,bge_m3_1024d,cn_def
亻,2,24,ROOT-4EE5,0.0522960498929023,bge_m3_1024d,cn_def
亻,2,25,ROOT-9AD8,0.1097147315740585,bge_m3_1024d,cn_def
亻,2,26,ROOT-5807,-0.0337075889110565,bge_m3_1024d,cn_def
亻,2,27,ROOT-4E4D,0.0032641515135765,bge_m3_1024d,cn_def
亻,2,28,ROOT-6556,0.2305947244167328,bge_m3_1024d,cn_def
亻,2,29,ROOT-79BE,0.0841632634401321,bge_m3_1024d,cn_def
亻,4,0,ROOT-830D,0.1217683851718902,bge_m3_1024d,cn_def
亻,4,1,ROOT-5340,-0.0062745725736021,bge_m3_1024d,cn_def
亻,4,2,ROOT-5171,0.0729357600212097,bge_m3_1024d,cn_def
亻,4,3,ROOT-219CD,-0.1478690803050995,bge_m3_1024d,cn_def
亻,4,4,ROOT-652F,-0.0383781567215919,bge_m3_1024d,cn_def
亻,4,5,ROOT-5442,-0.0289339870214462,bge_m3_1024d,cn_def
亻,4,6,ROOT-5341,-0.1508731245994568,bge_m3_1024d,cn_def
亻,4,7,ROOT-5200,0.0738900005817413,bge_m3_1024d,cn_def
亻,4,8,ROOT-7FA9,-0.0260282196104526,bge_m3_1024d,cn_def
亻,4,9,ROOT-767D,-0.1020525619387626,bge_m3_1024d,cn_def
亻,4,10,ROOT-8863,0.0835083201527595,bge_m3_1024d,cn_def
亻,4,11,ROOT-37A2,0.0072518941015005,bge_m3_1024d,cn_def
亻,4,12,ROOT-5377,0.0361803472042083,bge_m3_1024d,cn_def
亻,4,13,ROOT-91CC,-0.0148327127099037,bge_m3_1024d,cn_def
亻,4,14,ROOT-5C71,0.0285186246037483,bge_m3_1024d,cn_def
亻,4,15,ROOT-96B9,0.0430266819894313,bge_m3_1024d,cn_def
亻,4,16,ROOT-6703,0.0369151830673217,bge_m3_1024d,cn_def
亻,4,17,ROOT-897E,0.0122480243444442,bge_m3_1024d,cn_def
亻,4,18,ROOT-534A,-0.0258409194648265,bge_m3_1024d,cn_def
亻,4,19,ROOT-8DB3,-0.0034852605313062,bge_m3_1024d,cn_def
亻,4,20,ROOT-56B4,-0.0187160465866327,bge_m3_1024d,cn_def
亻,4,21,ROOT-593E,-0.1320520937442779,bge_m3_1024d,cn_def
亻,4,22,ROOT-50C9,0.1793764233589172,bge_m3_1024d,cn_def
亻,4,23,ROOT-5442,-0.0598770007491111,bge_m3_1024d,cn_def
亻,4,24,ROOT-53C8,0.269813060760498,bge_m3_1024d,cn_def
亻,4,25,ROOT-58EC,0.0057201702147722,bge_m3_1024d,cn_def
亻,4,26,ROOT-66FE,0.0223398655652999,bge_m3_1024d,cn_def
亻,4,27,ROOT-4E36,-0.0727942362427711,bge_m3_1024d,cn_def
亻,4,28,ROOT-9E97,-0.1408032476902008,bge_m3_1024d,cn_def
亻,4,29,ROOT-9700,-0.0356607921421527,bge_m3_1024d,cn_def
亻,8,0,ROOT-534A,0.0067572398111224,bge_m3_1024d,cn_def
亻,8,1,ROOT-4EA2,-0.0076880101114511,bge_m3_1024d,cn_def
亻,8,2,ROOT-5377,0.1067054271697998,bge_m3_1024d,cn_def
亻,8,3,ROOT-4E4D,-0.1404417157173156,bge_m3_1024d,cn_def
亻,8,4,ROOT-53C8,0.00686751678586,bge_m3_1024d,cn_def
亻,8,5,ROOT-8C9E,-0.1178716272115707,bge_m3_1024d,cn_def
亻,8,6,ROOT-8C37,-0.0257846396416425,bge_m3_1024d,cn_def
亻,8,7,ROOT-4F96,-0.1382454484701156,bge_m3_1024d,cn_def
亻,8,8,ROOT-9700,0.0138966683298349,bge_m3_1024d,cn_def
亻,8,9,ROOT-79BE,0.0152927720919251,bge_m3_1024d,cn_def
亻,8,10,ROOT-9577,-0.0120858624577522,bge_m3_1024d,cn_def
亻,8,11,ROOT-572D,0.0576628968119621,bge_m3_1024d,cn_def
亻,8,12,ROOT-5169,-0.0634717941284179,bge_m3_1024d,cn_def
亻,8,13,ROOT-6703,0.049588892608881,bge_m3_1024d,cn_def
亻,8,14,ROOT-9B3C,-0.1370060294866562,bge_m3_1024d,cn_def
亻,8,15,ROOT-37A2,0.0401339307427406,bge_m3_1024d,cn_def
亻,8,16,ROOT-5152,-0.1287660300731659,bge_m3_1024d,cn_def
亻,8,17,ROOT-5247,-0.1891005933284759,bge_m3_1024d,cn_def
亻,8,18,ROOT-8C61,0.0020980630069971,bge_m3_1024d,cn_def
亻,8,19,ROOT-4E01,0.2457445561885833,bge_m3_1024d,cn_def
亻,8,20,ROOT-767D,-0.0786395370960235,bge_m3_1024d,cn_def
亻,8,21,ROOT-53B6,-0.0920799374580383,bge_m3_1024d,cn_def
亻,8,22,ROOT-8C37,-0.058363702148199,bge_m3_1024d,cn_def
亻,8,23,ROOT-8F9F,0.0828627571463584,bge_m3_1024d,cn_def
亻,8,24,ROOT-2274A,0.0270384661853313,bge_m3_1024d,cn_def
亻,8,25,ROOT-5C71,0.1794541180133819,bge_m3_1024d,cn_def
亻,8,26,ROOT-7686,0.1249317079782486,bge_m3_1024d,cn_def
亻,8,27,ROOT-58F4,-0.0229054931551218,bge_m3_1024d,cn_def
亻,8,28,ROOT-8863,0.0354426987469196,bge_m3_1024d,cn_def
亻,8,29,ROOT-5C39,0.0055175181478261,bge_m3_1024d,cn_def
亻,16,0,ROOT-7530,0.0270232409238815,bge_m3_1024d,cn_def
亻,16,1,ROOT-535C,-0.175952136516571,bge_m3_1024d,cn_def
亻,16,2,ROOT-5DE5,0.0167431216686964,bge_m3_1024d,cn_def
亻,16,3,ROOT-610F,-0.1138349249958992,bge_m3_1024d,cn_def
亻,16,4,ROOT-535C,0.1432046294212341,bge_m3_1024d,cn_def
亻,16,5,ROOT-9E97,0.102287083864212,bge_m3_1024d,cn_def
亻,16,6,ROOT-591A,0.148990049958229,bge_m3_1024d,cn_def
亻,16,7,ROOT-53C8,0.0675700381398201,bge_m3_1024d,cn_def
亻,16,8,ROOT-66FE,0.1645878553390503,bge_m3_1024d,cn_def
亻,16,9,ROOT-5146,0.2388494908809662,bge_m3_1024d,cn_def
亻,16,10,ROOT-767D,0.0257610660046339,bge_m3_1024d,cn_def
亻,16,11,ROOT-5341,0.052480861544609,bge_m3_1024d,cn_def
亻,16,12,ROOT-9F4A,0.1253203302621841,bge_m3_1024d,cn_def
亻,16,13,ROOT-624B,-0.023423183709383,bge_m3_1024d,cn_def
亻,16,14,ROOT-5409,-0.1663768440485,bge_m3_1024d,cn_def
亻,16,15,ROOT-8CAC,-0.0348178967833519,bge_m3_1024d,cn_def
亻,16,16,ROOT-53E4,0.1179989576339721,bge_m3_1024d,cn_def
亻,16,17,ROOT-9E97,0.059444710612297,bge_m3_1024d,cn_def
亻,16,18,ROOT-7686,0.1221893280744552,bge_m3_1024d,cn_def
亻,16,19,ROOT-65B9,0.0998869016766548,bge_m3_1024d,cn_def
亻,16,20,ROOT-4F96,0.0912309139966964,bge_m3_1024d,cn_def
亻,16,21,ROOT-8FB2,-0.0175083950161933,bge_m3_1024d,cn_def
亻,16,22,ROOT-53C8,0.1155206263065338,bge_m3_1024d,cn_def
亻,16,23,ROOT-219CD,0.0466189309954643,bge_m3_1024d,cn_def
亻,16,24,ROOT-56B4,-0.151455357670784,bge_m3_1024d,cn_def
亻,16,25,ROOT-582F,0.0530730672180652,bge_m3_1024d,cn_def
亻,16,26,ROOT-7AE5,0.0048082210123538,bge_m3_1024d,cn_def
亻,16,27,ROOT-8C61,-0.0355248227715492,bge_m3_1024d,cn_def
亻,16,28,ROOT-9E97,-0.132069781422615,bge_m3_1024d,cn_def
亻,16,29,ROOT-4EA4,0.0698595568537712,bge_m3_1024d,cn_def
儿,1,0,ROOT-7F8A,0.023757018148899,bge_m3_1024d,cn_def
儿,1,1,ROOT-51F6,0.023757018148899,bge_m3_1024d,cn_def
儿,1,2,ROOT-51F6,0.023757018148899,bge_m3_1024d,cn_def
儿,1,3,ROOT-7F8A,0.023757018148899,bge_m3_1024d,cn_def
儿,1,4,ROOT-51F6,0.023757018148899,bge_m3_1024d,cn_def
儿,1,5,ROOT-7F8A,0.023757018148899,bge_m3_1024d,cn_def
儿,1,6,ROOT-51F6,0.023757018148899,bge_m3_1024d,cn_def
儿,1,7,ROOT-7F8A,0.023757018148899,bge_m3_1024d,cn_def
儿,1,8,ROOT-7F8A,0.023757018148899,bge_m3_1024d,cn_def
儿,1,9,ROOT-51F6,0.023757018148899,bge_m3_1024d,cn_def
儿,1,10,ROOT-51F6,0.023757018148899,bge_m3_1024d,cn_def
儿,1,11,ROOT-51F6,0.023757018148899,bge_m3_1024d,cn_def
儿,1,12,ROOT-7F8A,0.023757018148899,bge_m3_1024d,cn_def
儿,1,13,ROOT-7F8A,0.023757018148899,bge_m3_1024d,cn_def
儿,1,14,ROOT-7F8A,0.023757018148899,bge_m3_1024d,cn_def
儿,1,15,ROOT-7F8A,0.023757018148899,bge_m3_1024d,cn_def
儿,1,16,ROOT-51F6,0.023757018148899,bge_m3_1024d,cn_def
儿,1,17,ROOT-51F6,0.023757018148899,bge_m3_1024d,cn_def
儿,1,18,ROOT-51F6,0.023757018148899,bge_m3_1024d,cn_def
儿,1,19,ROOT-51F6,0.023757018148899,bge_m3_1024d,cn_def
儿,1,20,ROOT-7F8A,0.023757018148899,bge_m3_1024d,cn_def
儿,1,21,ROOT-51F6,0.023757018148899,bge_m3_1024d,cn_def
儿,1,22,ROOT-51F6,0.023757018148899,bge_m3_1024d,cn_def
儿,1,23,ROOT-51F6,0.023757018148899,bge_m3_1024d,cn_def
儿,1,24,ROOT-51F6,0.023757018148899,bge_m3_1024d,cn_def
儿,1,25,ROOT-51F6,0.023757018148899,bge_m3_1024d,cn_def
儿,1,26,ROOT-7F8A,0.023757018148899,bge_m3_1024d,cn_def
儿,1,27,ROOT-7F8A,0.023757018148899,bge_m3_1024d,cn_def
儿,1,28,ROOT-7F8A,0.023757018148899,bge_m3_1024d,cn_def
儿,1,29,ROOT-7F8A,0.023757018148899,bge_m3_1024d,cn_def
冃,1,0,ROOT-514D,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,1,ROOT-7531,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,2,ROOT-514D,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,3,ROOT-514D,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,4,ROOT-514D,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,5,ROOT-7531,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,6,ROOT-514D,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,7,ROOT-7531,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,8,ROOT-7531,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,9,ROOT-7531,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,10,ROOT-7531,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,11,ROOT-7531,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,12,ROOT-514D,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,13,ROOT-514D,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,14,ROOT-514D,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,15,ROOT-7531,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,16,ROOT-7531,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,17,ROOT-7531,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,18,ROOT-514D,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,19,ROOT-7531,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,20,ROOT-514D,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,21,ROOT-7531,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,22,ROOT-7531,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,23,ROOT-514D,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,24,ROOT-514D,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,25,ROOT-7531,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,26,ROOT-7531,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,27,ROOT-7531,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,28,ROOT-514D,0.3452554047107696,bge_m3_1024d,cn_def
冃,1,29,ROOT-7531,0.3452554047107696,bge_m3_1024d,cn_def
冖,1,0,ROOT-83AB,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,1,ROOT-83AB,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,2,ROOT-5154,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,3,ROOT-83AB,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,4,ROOT-5154,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,5,ROOT-83AB,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,6,ROOT-83AB,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,7,ROOT-5154,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,8,ROOT-83AB,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,9,ROOT-83AB,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,10,ROOT-83AB,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,11,ROOT-83AB,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,12,ROOT-83AB,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,13,ROOT-83AB,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,14,ROOT-5154,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,15,ROOT-5154,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,16,ROOT-83AB,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,17,ROOT-83AB,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,18,ROOT-83AB,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,19,ROOT-83AB,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,20,ROOT-83AB,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,21,ROOT-83AB,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,22,ROOT-83AB,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,23,ROOT-83AB,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,24,ROOT-5154,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,25,ROOT-83AB,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,26,ROOT-5154,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,27,ROOT-5154,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,28,ROOT-5154,-0.097913421690464,bge_m3_1024d,cn_def
冖,1,29,ROOT-83AB,-0.097913421690464,bge_m3_1024d,cn_def
冫,1,0,ROOT-7591,-0.0553549230098724,bge_m3_1024d,cn_def
冫,1,1,ROOT-5468,0.0359132252633571,bge_m3_1024d,cn_def
冫,1,2,ROOT-342D,0.2709240317344665,bge_m3_1024d,cn_def
冫,1,3,ROOT-342D,-0.0929547697305679,bge_m3_1024d,cn_def
冫,1,4,ROOT-342D,0.2703213095664978,bge_m3_1024d,cn_def
冫,1,5,ROOT-5468,0.2709240317344665,bge_m3_1024d,cn_def
冫,1,6,ROOT-4EE4,0.3127631843090057,bge_m3_1024d,cn_def
冫,1,7,ROOT-342D,0.2703213095664978,bge_m3_1024d,cn_def
冫,1,8,ROOT-7591,-0.0498298741877079,bge_m3_1024d,cn_def
冫,1,9,ROOT-342D,0.1063757985830307,bge_m3_1024d,cn_def
冫,1,10,ROOT-382F,-0.0203751921653747,bge_m3_1024d,cn_def
冫,1,11,ROOT-6771,0.025501262396574,bge_m3_1024d,cn_def
冫,1,12,ROOT-5468,0.2430755198001861,bge_m3_1024d,cn_def
冫,1,13,ROOT-342D,0.2703213095664978,bge_m3_1024d,cn_def
冫,1,14,ROOT-5468,0.0359132252633571,bge_m3_1024d,cn_def
冫,1,15,ROOT-5468,0.0359132252633571,bge_m3_1024d,cn_def
冫,1,16,ROOT-342D,0.2703213095664978,bge_m3_1024d,cn_def
冫,1,17,ROOT-4EE4,0.3127631843090057,bge_m3_1024d,cn_def
冫,1,18,ROOT-5468,-0.0553549230098724,bge_m3_1024d,cn_def
冫,1,19,ROOT-382F,0.1063757985830307,bge_m3_1024d,cn_def
冫,1,20,ROOT-5468,0.2430755198001861,bge_m3_1024d,cn_def
冫,1,21,ROOT-382F,0.0598630085587501,bge_m3_1024d,cn_def
冫,1,22,ROOT-5468,0.2430755198001861,bge_m3_1024d,cn_def
冫,1,23,ROOT-5468,-0.0553549230098724,bge_m3_1024d,cn_def
冫,1,24,ROOT-6771,0.1481301486492157,bge_m3_1024d,cn_def
冫,1,25,ROOT-342D,-0.0929547697305679,bge_m3_1024d,cn_def
冫,1,26,ROOT-342D,-0.0929547697305679,bge_m3_1024d,cn_def
冫,1,27,ROOT-4EE4,-0.0498298741877079,bge_m3_1024d,cn_def
冫,1,28,ROOT-6771,0.2036167085170745,bge_m3_1024d,cn_def
冫,1,29,ROOT-5468,0.0359132252633571,bge_m3_1024d,cn_def
冫,2,0,ROOT-7591,0.1686759889125824,bge_m3_1024d,cn_def
冫,2,1,ROOT-7591,-0.0243908111006021,bge_m3_1024d,cn_def
冫,2,2,ROOT-7591,-0.0667279586195945,bge_m3_1024d,cn_def
冫,2,3,ROOT-382F,0.1314448118209839,bge_m3_1024d,cn_def
冫,2,4,ROOT-342D,0.2461180090904235,bge_m3_1024d,cn_def
冫,2,5,ROOT-5468,0.2211073935031891,bge_m3_1024d,cn_def
冫,2,6,ROOT-4EE4,0.1945662498474121,bge_m3_1024d,cn_def
冫,2,7,ROOT-342D,0.3760221004486084,bge_m3_1024d,cn_def
冫,2,8,ROOT-382F,0.054092526435852,bge_m3_1024d,cn_def
冫,2,9,ROOT-4EE4,0.149950698018074,bge_m3_1024d,cn_def
冫,2,10,ROOT-5468,0.0635467916727066,bge_m3_1024d,cn_def
冫,2,11,ROOT-382F,0.1207529306411743,bge_m3_1024d,cn_def
冫,2,12,ROOT-6771,0.1276687383651733,bge_m3_1024d,cn_def
冫,2,13,ROOT-382F,0.054092526435852,bge_m3_1024d,cn_def
冫,2,14,ROOT-6771,0.1259334981441497,bge_m3_1024d,cn_def
冫,2,15,ROOT-5468,0.0052680876106023,bge_m3_1024d,cn_def
冫,2,16,ROOT-5468,0.0052680876106023,bge_m3_1024d,cn_def
冫,2,17,ROOT-4EE4,-0.0477531179785728,bge_m3_1024d,cn_def
冫,2,18,ROOT-342D,0.2572472989559173,bge_m3_1024d,cn_def
冫,2,19,ROOT-382F,0.1207529306411743,bge_m3_1024d,cn_def
冫,2,20,ROOT-7591,-0.0667279586195945,bge_m3_1024d,cn_def
冫,2,21,ROOT-5468,0.1644878387451172,bge_m3_1024d,cn_def
冫,2,22,ROOT-4EE4,-0.0477531179785728,bge_m3_1024d,cn_def
冫,2,23,ROOT-4EE4,0.1428823173046112,bge_m3_1024d,cn_def
冫,2,24,ROOT-5468,-0.0122416652739048,bge_m3_1024d,cn_def
冫,2,25,ROOT-6771,0.2409876734018325,bge_m3_1024d,cn_def
冫,2,26,ROOT-382F,0.0253166668117046,bge_m3_1024d,cn_def
冫,2,27,ROOT-5468,0.2211073935031891,bge_m3_1024d,cn_def
冫,2,28,ROOT-342D,0.3760221004486084,bge_m3_1024d,cn_def
冫,2,29,ROOT-382F,0.1441385895013809,bge_m3_1024d,cn_def
冫,4,0,ROOT-382F,0.1107831820845604,bge_m3_1024d,cn_def
冫,4,1,ROOT-4EE4,0.2348564565181732,bge_m3_1024d,cn_def
冫,4,2,ROOT-342D,0.3488124012947082,bge_m3_1024d,cn_def
冫,4,3,ROOT-382F,0.1107831895351409,bge_m3_1024d,cn_def
冫,4,4,ROOT-5468,0.2553960680961609,bge_m3_1024d,cn_def
冫,4,5,ROOT-342D,0.2746602296829223,bge_m3_1024d,cn_def
冫,4,6,ROOT-4EE4,0.1172120720148086,bge_m3_1024d,cn_def
冫,4,7,ROOT-342D,0.4277434945106506,bge_m3_1024d,cn_def
冫,4,8,ROOT-5468,0.1366780996322631,bge_m3_1024d,cn_def
冫,4,9,ROOT-382F,0.1170915514230728,bge_m3_1024d,cn_def
冫,4,10,ROOT-4EE4,0.2348564565181732,bge_m3_1024d,cn_def
冫,4,11,ROOT-5468,0.2162957489490509,bge_m3_1024d,cn_def
冫,4,12,ROOT-5468,0.2553960680961609,bge_m3_1024d,cn_def
冫,4,13,ROOT-5468,0.2419744282960891,bge_m3_1024d,cn_def
冫,4,14,ROOT-7591,-0.0576927661895751,bge_m3_1024d,cn_def
冫,4,15,ROOT-6771,0.3033618032932281,bge_m3_1024d,cn_def
冫,4,16,ROOT-7591,0.0447930172085762,bge_m3_1024d,cn_def
冫,4,17,ROOT-7591,0.0687100738286972,bge_m3_1024d,cn_def
冫,4,18,ROOT-382F,0.1170915514230728,bge_m3_1024d,cn_def
冫,4,19,ROOT-7591,0.0478178709745407,bge_m3_1024d,cn_def
冫,4,20,ROOT-7591,0.0687100738286972,bge_m3_1024d,cn_def
冫,4,21,ROOT-342D,0.3488124012947082,bge_m3_1024d,cn_def
冫,4,22,ROOT-342D,0.2517142295837402,bge_m3_1024d,cn_def
冫,4,23,ROOT-6771,0.3033617734909057,bge_m3_1024d,cn_def
冫,4,24,ROOT-4EE4,0.232732206583023,bge_m3_1024d,cn_def
冫,4,25,ROOT-6771,0.198816642165184,bge_m3_1024d,cn_def
冫,4,26,ROOT-382F,0.1611106693744659,bge_m3_1024d,cn_def
冫,4,27,ROOT-7591,-0.0576927661895751,bge_m3_1024d,cn_def
冫,4,28,ROOT-382F,0.1170915514230728,bge_m3_1024d,cn_def
冫,4,29,ROOT-382F,0.0882195979356765,bge_m3_1024d,cn_def
刀,1,0,ROOT-4E03,0.1491695791482925,bge_m3_1024d,cn_def
